"Prctr","Konto","Bezeichnung","Zeile Ergebnisplan","Bezeichnung","in PrCtrHW","PrCtrHW","Text","Auftrag","Jahr","GsBe","Ver","opChar","operationCharacter","Amt","Produktbereich"
"120000120","94000001","Verr. VKE","K11-270","27/48 Interne Verrechnungen","-3.60","EUR","S2007     VKE 2010007","2010007","2022","2099","8","940","internalInvoicing","2000","0120"
"120000120","94000001","Verr. VKE","K11-270","27/48 Interne Verrechnungen","-1.80","EUR","S2007     VKE 2010007","2010007","2022","2099","8","940","internalInvoicing","2000","0120"
"120000120","94000001","Verr. VKE","K11-270","27/48 Interne Verrechnungen","-17.40","EUR","S2007     VKE 2010007","2010007","2022","2099","8","940","internalInvoicing","2000","0120"
"120000120","94000001","Verr. VKE","K11-270","27/48 Interne Verrechnungen","-5.28","EUR","S2007     VKE 2010007","2010007","2022","2099","8","940","internalInvoicing","2000","0120"
"120000120","94000001","Verr. VKE","K11-270","27/48 Interne Verrechnungen","-10.68","EUR","S2007     VKE 2010007","2010007","2022","2099","8","940","internalInvoicing","2000","0120"
"120000120","94000001","Verr. VKE","K11-270","27/48 Interne Verrechnungen","-22.92","EUR","S2007     VKE 2010007","2010007","2022","2099","8","940","internalInvoicing","2000","0120"
"120000120","94000001","Verr. VKE","K11-270","27/48 Interne Verrechnungen","-7.92","EUR","S2007     VKE 2010007","2010007","2022","2099","8","940","internalInvoicing","2000","0120"
"120000120","94000001","Verr. VKE","K11-270","27/48 Interne Verrechnungen","-4.92","EUR","S2007     VKE 2010007","2010007","2022","2099","8","940","internalInvoicing","2000","0120"
"120000120","94000001","Verr. VKE","K11-270","27/48 Interne Verrechnungen","-29.88","EUR","S2007     VKE 2010007","2010007","2022","2099","8","940","internalInvoicing","2000","0120"
"120000120","94000001","Verr. VKE","K11-270","27/48 Interne Verrechnungen","-0.96","EUR","S2007     VKE 2010007","2010007","2022","2099","8","940","internalInvoicing","2000","0120"
"120000120","94000001","Verr. VKE","K11-270","27/48 Interne Verrechnungen","-0.72","EUR","S2007     VKE 2010007","2010007","2022","2099","8","940","internalInvoicing","2000","0120"
"120000120","94000001","Verr. VKE","K11-270","27/48 Interne Verrechnungen","-42.12","EUR","S2007     VKE 2010007","2010007","2022","2099","8","940","internalInvoicing","2000","0120"
"120000120","94000001","Verr. VKE","K11-270","27/48 Interne Verrechnungen","-3794.64","EUR","S2007     VKE 2010007","2010007","2022","2099","8","940","internalInvoicing","2000","0120"
"120000120","94000001","Verr. VKE","K11-270","27/48 Interne Verrechnungen","-2.52","EUR","S2007     VKE 2010007","2010007","2022","2099","8","940","internalInvoicing","2000","0120"
"120000120","94000001","Verr. VKE","K11-270","27/48 Interne Verrechnungen","-40.08","EUR","S2007     VKE 2010007","2010007","2022","2099","8","940","internalInvoicing","2000","0120"
"120000120","94000001","Verr. VKE","K11-270","27/48 Interne Verrechnungen","-81.84","EUR","S2007     VKE 2010007","2010007","2022","2099","8","940","internalInvoicing","2000","0120"
"120000120","94000001","Verr. VKE","K11-270","27/48 Interne Verrechnungen","-15.00","EUR","S2007     VKE 2010007","2010007","2022","2099","8","940","internalInvoicing","2000","0120"
"120000120","94000001","Verr. VKE","K11-270","27/48 Interne Verrechnungen","-15.96","EUR","S2007     VKE 2010007","2010007","2022","2099","8","940","internalInvoicing","2000","0120"
"120000120","94000001","Verr. VKE","K11-270","27/48 Interne Verrechnungen","-1.08","EUR","S2007     VKE 2010007","2010007","2022","2099","8","940","internalInvoicing","2000","0120"
"120000120","94000001","Verr. VKE","K11-270","27/48 Interne Verrechnungen","-0.24","EUR","S2007     VKE 2010007","2010007","2022","2099","8","940","internalInvoicing","2000","0120"
"120000120","94000001","Verr. VKE","K11-270","27/48 Interne Verrechnungen","-0.12","EUR","S2007     VKE 2010007","2010007","2022","2099","8","940","internalInvoicing","2000","0120"
"120000120","94000001","Verr. VKE","K11-270","27/48 Interne Verrechnungen","-93.84","EUR","S2007     VKE 2010007","2010007","2022","2099","8","940","internalInvoicing","2000","0120"
"120000120","94000001","Verr. VKE","K11-270","27/48 Interne Verrechnungen","-0.36","EUR","S2007     VKE 2010007","2010007","2022","2099","8","940","internalInvoicing","2000","0120"
"120000120","94000001","Verr. VKE","K11-270","27/48 Interne Verrechnungen","-1.08","EUR","S2007     VKE 2010007","2010007","2022","2099","8","940","internalInvoicing","2000","0120"
"120000120","94000001","Verr. VKE","K11-270","27/48 Interne Verrechnungen","-24.24","EUR","S2007     VKE 2010007","2010007","2022","2099","8","940","internalInvoicing","2000","0120"
"120000120","94000001","Verr. VKE","K11-270","27/48 Interne Verrechnungen","-0.12","EUR","S2007     VKE 2010007","2010007","2022","2099","8","940","internalInvoicing","2000","0120"
"120000120","94000001","Verr. VKE","K11-270","27/48 Interne Verrechnungen","-23.28","EUR","S2007     VKE 2010007","2010007","2022","2099","8","940","internalInvoicing","2000","0120"
"120000120","94000001","Verr. VKE","K11-270","27/48 Interne Verrechnungen","-0.36","EUR","S2007     VKE 2010007","2010007","2022","2099","8","940","internalInvoicing","2000","0120"
"120000120","94000001","Verr. VKE","K11-270","27/48 Interne Verrechnungen","-17.04","EUR","S2007     VKE 2010007","2010007","2022","2099","8","940","internalInvoicing","2000","0120"
"120000120","94000001","Verr. VKE","K11-270","27/48 Interne Verrechnungen","-2682.60","EUR","S2007     VKE 2010007","2010007","2022","2099","8","940","internalInvoicing","2000","0120"
"120000120","94000001","Verr. VKE","K11-270","27/48 Interne Verrechnungen","-949.56","EUR","S2007     VKE 2010007","2010007","2022","2099","8","940","internalInvoicing","2000","0120"
"120000120","94000001","Verr. VKE","K11-270","27/48 Interne Verrechnungen","-0.84","EUR","S2007     VKE 2010007","2010007","2022","2099","8","940","internalInvoicing","2000","0120"
"120000120","94000001","Verr. VKE","K11-270","27/48 Interne Verrechnungen","-0.96","EUR","S2007     VKE 2010007","2010007","2022","2099","8","940","internalInvoicing","2000","0120"
"120000120","94000001","Verr. VKE","K11-270","27/48 Interne Verrechnungen","-0.12","EUR","S2007     VKE 2010007","2010007","2022","2099","8","940","internalInvoicing","2000","0120"
"120000120","94000001","Verr. VKE","K11-270","27/48 Interne Verrechnungen","-3.36","EUR","S2007     VKE 2010007","2010007","2022","2099","8","940","internalInvoicing","2000","0120"
"120000120","94000001","Verr. VKE","K11-270","27/48 Interne Verrechnungen","-1.20","EUR","S2007     VKE 2010007","2010007","2022","2099","8","940","internalInvoicing","2000","0120"
"120000120","94000001","Verr. VKE","K11-270","27/48 Interne Verrechnungen","-0.48","EUR","S2007     VKE 2010007","2010007","2022","2099","8","940","internalInvoicing","2000","0120"
"120000120","94000001","Verr. VKE","K11-270","27/48 Interne Verrechnungen","-10.20","EUR","S2007     VKE 2010007","2010007","2022","2099","8","940","internalInvoicing","2000","0120"
"120000120","94000001","Verr. VKE","K11-270","27/48 Interne Verrechnungen","-0.12","EUR","S2007     VKE 2010007","2010007","2022","2099","8","940","internalInvoicing","2000","0120"
"120000120","94000001","Verr. VKE","K11-270","27/48 Interne Verrechnungen","-6.12","EUR","S2007     VKE 2010007","2010007","2022","2099","8","940","internalInvoicing","2000","0120"
"120000120","94000001","Verr. VKE","K11-270","27/48 Interne Verrechnungen","-741.12","EUR","S2007     VKE 2010007","2010007","2022","2099","8","940","internalInvoicing","2000","0120"
"120000120","94000001","Verr. VKE","K11-270","27/48 Interne Verrechnungen","-4.44","EUR","S2007     VKE 2010007","2010007","2022","2099","8","940","internalInvoicing","2000","0120"
"120000120","94000001","Verr. VKE","K11-270","27/48 Interne Verrechnungen","-43.92","EUR","S2007     VKE 2010007","2010007","2022","2099","8","940","internalInvoicing","2000","0120"
"120000120","94000001","Verr. VKE","K11-270","27/48 Interne Verrechnungen","-0.24","EUR","S2007     VKE 2010007","2010007","2022","2099","8","940","internalInvoicing","2000","0120"
"120000120","94000001","Verr. VKE","K11-270","27/48 Interne Verrechnungen","-1745.28","EUR","S2007     VKE 2010007","2010007","2022","2099","8","940","internalInvoicing","2000","0120"
"120000120","94000001","Verr. VKE","K11-270","27/48 Interne Verrechnungen","-1.44","EUR","S2007     VKE 2010007","2010007","2022","2099","8","940","internalInvoicing","2000","0120"
"120000120","94000001","Verr. VKE","K11-270","27/48 Interne Verrechnungen","-28771.08","EUR","S2007     VKE 2010007","2010007","2022","2099","8","940","internalInvoicing","2000","0120"
"120000120","94000001","Verr. VKE","K11-270","27/48 Interne Verrechnungen","-27845.76","EUR","S2007     VKE 2010007","2010007","2022","2099","8","940","internalInvoicing","2000","0120"
"120000120","94000001","Verr. VKE","K11-270","27/48 Interne Verrechnungen","-596.16","EUR","S2007     VKE 2010007","2010007","2022","2099","8","940","internalInvoicing","2000","0120"
"120000120","94000001","Verr. VKE","K11-270","27/48 Interne Verrechnungen","-723.48","EUR","S2007     VKE 2010007","2010007","2022","2099","8","940","internalInvoicing","2000","0120"
"120000120","94000001","Verr. VKE","K11-270","27/48 Interne Verrechnungen","-3980.64","EUR","S2007     VKE 2010007","2010007","2022","2099","8","940","internalInvoicing","2000","0120"
"120000120","94000001","Verr. VKE","K11-270","27/48 Interne Verrechnungen","-2235.96","EUR","S2007     VKE 2010007","2010007","2022","2099","8","940","internalInvoicing","2000","0120"
"120000120","94000001","Verr. VKE","K11-270","27/48 Interne Verrechnungen","-74.16","EUR","S2007     VKE 2010007","2010007","2022","2099","8","940","internalInvoicing","2000","0120"
"120000120","94000001","Verr. VKE","K11-270","27/48 Interne Verrechnungen","-14512.98","EUR","S2007     VKE 2010007","2010007","2022","2099","8","940","internalInvoicing","2000","0120"
"120000120","94000001","Verr. VKE","K11-270","27/48 Interne Verrechnungen","-436.20","EUR","S2007     VKE 2010007","2010007","2022","2099","8","940","internalInvoicing","2000","0120"
"120000120","94000001","Verr. VKE","K11-270","27/48 Interne Verrechnungen","-4507.80","EUR","S2007     VKE 2010007","2010007","2022","2099","8","940","internalInvoicing","2000","0120"
"120000120","94000001","Verr. VKE","K11-270","27/48 Interne Verrechnungen","-1341.72","EUR","S2007     VKE 2010007","2010007","2022","2099","8","940","internalInvoicing","2000","0120"
"120000120","94000001","Verr. VKE","K11-270","27/48 Interne Verrechnungen","-102.36","EUR","S2007     VKE 2010007","2010007","2022","2099","8","940","internalInvoicing","2000","0120"
"120000120","94000001","Verr. VKE","K11-270","27/48 Interne Verrechnungen","-0.12","EUR","S2007     VKE 2010007","2010007","2022","2099","8","940","internalInvoicing","2000","0120"
"120000120","94000001","Verr. VKE","K11-270","27/48 Interne Verrechnungen","-556.56","EUR","S2007     VKE 2010007","2010007","2022","2099","8","940","internalInvoicing","2000","0120"
"120000120","94000001","Verr. VKE","K11-270","27/48 Interne Verrechnungen","-12.12","EUR","S2007     VKE 2010007","2010007","2022","2099","8","940","internalInvoicing","2000","0120"
"120000120","94000001","Verr. VKE","K11-270","27/48 Interne Verrechnungen","-1138.21","EUR","S2007     VKE 2010007","2010007","2022","2099","8","940","internalInvoicing","2000","0120"
"120000120","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-0.12","EUR","S2008     VKE 2010007 n.geb.","2010007","2022","2099","8","940","internalInvoicing","2000","0120"
"120000120","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-0.12","EUR","S2008     VKE 2010007 n.geb.","2010007","2022","2099","8","940","internalInvoicing","2000","0120"
"120000120","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-0.36","EUR","S2008     VKE 2010007 n.geb.","2010007","2022","2099","8","940","internalInvoicing","2000","0120"
"120000120","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-0.12","EUR","S2008     VKE 2010007 n.geb.","2010007","2022","2099","8","940","internalInvoicing","2000","0120"
"120000120","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-0.12","EUR","S2008     VKE 2010007 n.geb.","2010007","2022","2099","8","940","internalInvoicing","2000","0120"
"120000120","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-0.60","EUR","S2008     VKE 2010007 n.geb.","2010007","2022","2099","8","940","internalInvoicing","2000","0120"
"120000120","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-1.08","EUR","S2008     VKE 2010007 n.geb.","2010007","2022","2099","8","940","internalInvoicing","2000","0120"
"120000120","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-1375.44","EUR","S2008     VKE 2010007 n.geb.","2010007","2022","2099","8","940","internalInvoicing","2000","0120"
"120000120","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-0.60","EUR","S2008     VKE 2010007 n.geb.","2010007","2022","2099","8","940","internalInvoicing","2000","0120"
"120000120","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-10.92","EUR","S2008     VKE 2010007 n.geb.","2010007","2022","2099","8","940","internalInvoicing","2000","0120"
"120000120","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-0.12","EUR","S2008     VKE 2010007 n.geb.","2010007","2022","2099","8","940","internalInvoicing","2000","0120"
"120000120","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-0.12","EUR","S2008     VKE 2010007 n.geb.","2010007","2022","2099","8","940","internalInvoicing","2000","0120"
"120000120","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-3.36","EUR","S2008     VKE 2010007 n.geb.","2010007","2022","2099","8","940","internalInvoicing","2000","0120"
"120000120","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-47.88","EUR","S2008     VKE 2010007 n.geb.","2010007","2022","2099","8","940","internalInvoicing","2000","0120"
"120000120","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-4.92","EUR","S2008     VKE 2010007 n.geb.","2010007","2022","2099","8","940","internalInvoicing","2000","0120"
"120000120","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-7.08","EUR","S2008     VKE 2010007 n.geb.","2010007","2022","2099","8","940","internalInvoicing","2000","0120"
"120000120","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-0.72","EUR","S2008     VKE 2010007 n.geb.","2010007","2022","2099","8","940","internalInvoicing","2000","0120"
"120000120","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-0.36","EUR","S2008     VKE 2010007 n.geb.","2010007","2022","2099","8","940","internalInvoicing","2000","0120"
"120000120","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-3.24","EUR","S2008     VKE 2010007 n.geb.","2010007","2022","2099","8","940","internalInvoicing","2000","0120"
"120000120","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-0.96","EUR","S2008     VKE 2010007 n.geb.","2010007","2022","2099","8","940","internalInvoicing","2000","0120"
"120000120","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-1.92","EUR","S2008     VKE 2010007 n.geb.","2010007","2022","2099","8","940","internalInvoicing","2000","0120"
"120000120","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-4.20","EUR","S2008     VKE 2010007 n.geb.","2010007","2022","2099","8","940","internalInvoicing","2000","0120"
"120000120","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-1.44","EUR","S2008     VKE 2010007 n.geb.","2010007","2022","2099","8","940","internalInvoicing","2000","0120"
"120000120","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-0.84","EUR","S2008     VKE 2010007 n.geb.","2010007","2022","2099","8","940","internalInvoicing","2000","0120"
"120000120","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-5.52","EUR","S2008     VKE 2010007 n.geb.","2010007","2022","2099","8","940","internalInvoicing","2000","0120"
"120000120","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-0.24","EUR","S2008     VKE 2010007 n.geb.","2010007","2022","2099","8","940","internalInvoicing","2000","0120"
"120000120","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-0.12","EUR","S2008     VKE 2010007 n.geb.","2010007","2022","2099","8","940","internalInvoicing","2000","0120"
"120000120","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-7.80","EUR","S2008     VKE 2010007 n.geb.","2010007","2022","2099","8","940","internalInvoicing","2000","0120"
"120000120","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-697.44","EUR","S2008     VKE 2010007 n.geb.","2010007","2022","2099","8","940","internalInvoicing","2000","0120"
"120000120","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-0.48","EUR","S2008     VKE 2010007 n.geb.","2010007","2022","2099","8","940","internalInvoicing","2000","0120"
"120000120","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-7.32","EUR","S2008     VKE 2010007 n.geb.","2010007","2022","2099","8","940","internalInvoicing","2000","0120"
"120000120","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-15.00","EUR","S2008     VKE 2010007 n.geb.","2010007","2022","2099","8","940","internalInvoicing","2000","0120"
"120000120","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-2.76","EUR","S2008     VKE 2010007 n.geb.","2010007","2022","2099","8","940","internalInvoicing","2000","0120"
"120000120","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-2.88","EUR","S2008     VKE 2010007 n.geb.","2010007","2022","2099","8","940","internalInvoicing","2000","0120"
"120000120","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-0.24","EUR","S2008     VKE 2010007 n.geb.","2010007","2022","2099","8","940","internalInvoicing","2000","0120"
"120000120","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-17.28","EUR","S2008     VKE 2010007 n.geb.","2010007","2022","2099","8","940","internalInvoicing","2000","0120"
"120000120","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-0.24","EUR","S2008     VKE 2010007 n.geb.","2010007","2022","2099","8","940","internalInvoicing","2000","0120"
"120000120","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-4.44","EUR","S2008     VKE 2010007 n.geb.","2010007","2022","2099","8","940","internalInvoicing","2000","0120"
"120000120","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-4.32","EUR","S2008     VKE 2010007 n.geb.","2010007","2022","2099","8","940","internalInvoicing","2000","0120"
"120000120","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-0.12","EUR","S2008     VKE 2010007 n.geb.","2010007","2022","2099","8","940","internalInvoicing","2000","0120"
"120000120","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-3.12","EUR","S2008     VKE 2010007 n.geb.","2010007","2022","2099","8","940","internalInvoicing","2000","0120"
"120000120","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-493.08","EUR","S2008     VKE 2010007 n.geb.","2010007","2022","2099","8","940","internalInvoicing","2000","0120"
"120000120","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-174.48","EUR","S2008     VKE 2010007 n.geb.","2010007","2022","2099","8","940","internalInvoicing","2000","0120"
"120000120","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-0.12","EUR","S2008     VKE 2010007 n.geb.","2010007","2022","2099","8","940","internalInvoicing","2000","0120"
"120000120","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-0.12","EUR","S2008     VKE 2010007 n.geb.","2010007","2022","2099","8","940","internalInvoicing","2000","0120"
"120000120","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-0.60","EUR","S2008     VKE 2010007 n.geb.","2010007","2022","2099","8","940","internalInvoicing","2000","0120"
"120000120","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-0.24","EUR","S2008     VKE 2010007 n.geb.","2010007","2022","2099","8","940","internalInvoicing","2000","0120"
"120000120","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-0.12","EUR","S2008     VKE 2010007 n.geb.","2010007","2022","2099","8","940","internalInvoicing","2000","0120"
"120000120","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-1.92","EUR","S2008     VKE 2010007 n.geb.","2010007","2022","2099","8","940","internalInvoicing","2000","0120"
"120000120","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-1.08","EUR","S2008     VKE 2010007 n.geb.","2010007","2022","2099","8","940","internalInvoicing","2000","0120"
"120000120","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-136.20","EUR","S2008     VKE 2010007 n.geb.","2010007","2022","2099","8","940","internalInvoicing","2000","0120"
"120000120","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-0.84","EUR","S2008     VKE 2010007 n.geb.","2010007","2022","2099","8","940","internalInvoicing","2000","0120"
"120000120","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-8.04","EUR","S2008     VKE 2010007 n.geb.","2010007","2022","2099","8","940","internalInvoicing","2000","0120"
"120000120","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-320.76","EUR","S2008     VKE 2010007 n.geb.","2010007","2022","2099","8","940","internalInvoicing","2000","0120"
"120000120","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-0.24","EUR","S2008     VKE 2010007 n.geb.","2010007","2022","2099","8","940","internalInvoicing","2000","0120"
"120000120","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-5287.92","EUR","S2008     VKE 2010007 n.geb.","2010007","2022","2099","8","940","internalInvoicing","2000","0120"
"120000120","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-5117.88","EUR","S2008     VKE 2010007 n.geb.","2010007","2022","2099","8","940","internalInvoicing","2000","0120"
"120000120","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-109.56","EUR","S2008     VKE 2010007 n.geb.","2010007","2022","2099","8","940","internalInvoicing","2000","0120"
"120000120","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-132.96","EUR","S2008     VKE 2010007 n.geb.","2010007","2022","2099","8","940","internalInvoicing","2000","0120"
"120000120","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-731.64","EUR","S2008     VKE 2010007 n.geb.","2010007","2022","2099","8","940","internalInvoicing","2000","0120"
"120000120","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-411.00","EUR","S2008     VKE 2010007 n.geb.","2010007","2022","2099","8","940","internalInvoicing","2000","0120"
"120000120","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-13.68","EUR","S2008     VKE 2010007 n.geb.","2010007","2022","2099","8","940","internalInvoicing","2000","0120"
"120000120","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-2667.36","EUR","S2008     VKE 2010007 n.geb.","2010007","2022","2099","8","940","internalInvoicing","2000","0120"
"120000120","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-80.16","EUR","S2008     VKE 2010007 n.geb.","2010007","2022","2099","8","940","internalInvoicing","2000","0120"
"120000120","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-828.48","EUR","S2008     VKE 2010007 n.geb.","2010007","2022","2099","8","940","internalInvoicing","2000","0120"
"120000120","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-246.60","EUR","S2008     VKE 2010007 n.geb.","2010007","2022","2099","8","940","internalInvoicing","2000","0120"
"120000120","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-18.84","EUR","S2008     VKE 2010007 n.geb.","2010007","2022","2099","8","940","internalInvoicing","2000","0120"
"120000120","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-102.36","EUR","S2008     VKE 2010007 n.geb.","2010007","2022","2099","8","940","internalInvoicing","2000","0120"
"120000120","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-2.16","EUR","S2008     VKE 2010007 n.geb.","2010007","2022","2099","8","940","internalInvoicing","2000","0120"
"120000120","94000011","Verr. VKE-Ant.n.g.re","K11-270","27/48 Interne Verrechnungen","-209.52","EUR","S2008     VKE 2010007 n.geb.","2010007","2022","2099","8","940","internalInvoicing","2000","0120"
"120000120","94000001","Verr. VKE","K11-270","27/48 Interne Verrechnungen","-1687.20","EUR","S1009     VKE 2020003","2020003","2022","2099","8","940","internalInvoicing","2000","0120"
"120000120","94000001","Verr. VKE","K11-270","27/48 Interne Verrechnungen","-2303.64","EUR","S1009     VKE 2020003","2020003","2022","2099","8","940","internalInvoicing","2000","0120"
"120000120","94000001","Verr. VKE","K11-270","27/48 Interne Verrechnungen","-3277.08","EUR","S1009     VKE 2020003","2020003","2022","2099","8","940","internalInvoicing","2000","0120"
"120000120","94000001","Verr. VKE","K11-270","27/48 Interne Verrechnungen","-1070.76","EUR","S1009     VKE 2020003","2020003","2022","2099","8","940","internalInvoicing","2000","0120"
"120000120","94000001","Verr. VKE","K11-270","27/48 Interne Verrechnungen","-1200.48","EUR","S1009     VKE 2020003","2020003","2022","2099","8","940","internalInvoicing","2000","0120"
"120000120","94000001","Verr. VKE","K11-270","27/48 Interne Verrechnungen","-1330.32","EUR","S1009     VKE 2020003","2020003","2022","2099","8","940","internalInvoicing","2000","0120"
"120000120","94000001","Verr. VKE","K11-270","27/48 Interne Verrechnungen","-1330.32","EUR","S1009     VKE 2020003","2020003","2022","2099","8","940","internalInvoicing","2000","0120"
"120000120","94000001","Verr. VKE","K11-270","27/48 Interne Verrechnungen","-1395.12","EUR","S1009     VKE 2020003","2020003","2022","2099","8","940","internalInvoicing","2000","0120"
"120000120","94000001","Verr. VKE","K11-270","27/48 Interne Verrechnungen","-5580.72","EUR","S1009     VKE 2020003","2020003","2022","2099","8","940","internalInvoicing","2000","0120"
"120000120","94000001","Verr. VKE","K11-270","27/48 Interne Verrechnungen","-1330.32","EUR","S1009     VKE 2020003","2020003","2022","2099","8","940","internalInvoicing","2000","0120"
"120000120","94000001","Verr. VKE","K11-270","27/48 Interne Verrechnungen","-551.52","EUR","S1009     VKE 2020003","2020003","2022","2099","8","940","internalInvoicing","2000","0120"
"120000120","94000001","Verr. VKE","K11-270","27/48 Interne Verrechnungen","-11161.32","EUR","S1009     VKE 2020003","2020003","2022","2099","8","940","internalInvoicing","2000","0120"
"120000120","94000001","Verr. VKE","K11-270","27/48 Interne Verrechnungen","-14308.56","EUR","S1009     VKE 2020003","2020003","2022","2099","8","940","internalInvoicing","2000","0120"
"120000120","94000001","Verr. VKE","K11-270","27/48 Interne Verrechnungen","-21122.18","EUR","S1009     VKE 2020003","2020003","2022","2099","8","940","internalInvoicing","2000","0120"
